Price,Close,High,Low,Open,Volume
2021-05-12,12998.5,13352.0,12959.75,13321.5,1716552
2021-05-13,13100.25,13225.0,12914.75,12968.5,1607005
2021-05-14,13387.0,13426.0,13071.0,13095.5,1041555
2021-05-17,13303.5,13452.5,13182.5,13380.5,1064637
2021-05-18,13212.0,13433.0,13178.0,13310.0,856489
2021-05-19,13233.5,13242.75,12954.25,13182.25,1410586
2021-05-20,13486.5,13524.0,13151.25,13221.0,926125
2021-05-21,13405.0,13569.75,13395.5,13493.25,882592
2021-05-24,13635.25,13686.25,13356.25,13390.0,576722
2021-05-25,13656.25,13738.5,13606.5,13654.5,712998
2021-05-26,13700.25,13728.25,13656.0,13671.0,608634
2021-05-27,13665.5,13720.75,13620.25,13703.75,716347
2021-05-28,13686.5,13763.25,13662.5,13694.5,575230
2021-06-01,13648.75,13773.0,13592.75,13698.75,788715
2021-06-02,13673.75,13712.5,13603.0,13653.0,576913
2021-06-03,13529.25,13707.0,13462.25,13678.5,896698
2021-06-04,13766.75,13784.0,13467.75,13530.0,645248
2021-06-07,13804.25,13825.25,13691.5,13772.25,593134
2021-06-08,13811.5,13916.75,13742.0,13823.5,746795
2021-06-09,13814.25,13904.0,13803.5,13813.0,598846
2021-06-10,13959.75,13976.5,13726.5,13815.75,702931
2021-06-11,13994.25,13998.5,13931.75,13974.5,258315
2021-06-14,14124.75,14133.5,13965.0,13996.5,157769
2021-06-15,14030.25,14163.0,14009.25,14121.25,127209
2021-06-16,13981.25,14104.0,13834.0,14047.75,109183
2021-06-17,14165.5,14213.0,13850.5,13948.5,87366
2021-06-18,14107.4296875,14213.25,14064.75,14171.25,841121
2021-06-21,14130.0,14144.0,13958.75,14022.25,788483
2021-06-22,14258.25,14279.25,14066.25,14137.0,621790
2021-06-23,14263.0,14316.75,14231.75,14273.5,587636
2021-06-24,14354.25,14422.0,14263.0,14274.25,605975
2021-06-25,14339.0,14394.25,14313.25,14364.75,594197
2021-06-28,14512.5,14519.5,14333.25,14347.75,471785
2021-06-29,14563.0,14585.0,14468.75,14506.75,542004
2021-06-30,14549.0,14599.0,14518.0,14584.0,550880
2021-07-01,14548.5,14606.5,14470.75,14558.0,598057
2021-07-02,14713.75,14728.75,14513.5,14542.25,543434
2021-07-06,14775.5,14789.75,14625.25,14702.25,838525
2021-07-07,14802.25,14883.75,14726.25,14758.5,844793
2021-07-08,14712.25,14821.75,14540.0,14811.75,1001374
2021-07-09,14810.5,14832.0,14640.5,14712.75,694222
2021-07-12,14869.25,14888.75,14785.25,14823.75,563544
2021-07-13,14865.0,14994.5,14794.25,14880.0,824554
2021-07-14,14891.75,14996.0,14841.0,14868.0,817428
2021-07-15,14787.5,14962.5,14708.25,14896.25,1017598
2021-07-16,14670.5,14869.5,14657.25,14778.0,893209
2021-07-19,14540.75,14683.25,14444.25,14675.75,1324573
2021-07-20,14722.75,14782.25,14516.75,14593.5,869753
2021-07-21,14827.75,14841.75,14666.75,14729.5,778237
2021-07-22,14928.5,14982.75,14823.25,14838.0,859820
2021-07-23,15098.0,15117.5,14934.25,14978.25,806795
2021-07-26,15117.75,15134.25,15038.75,15098.0,685147
2021-07-27,14947.75,15131.5,14774.5,15125.0,1000863
2021-07-28,15011.5,15074.75,14866.5,14876.25,1012173
2021-07-29,15037.75,15084.0,14904.25,14984.25,718643
2021-07-30,14955.75,14979.75,14811.5,14910.0,820333
2021-08-02,14952.75,15056.0,14932.5,14972.25,743820
2021-08-03,15046.25,15050.0,14848.75,14963.75,886336
2021-08-04,15073.5,15108.0,14996.75,15039.0,739921
2021-08-05,15167.75,15172.25,15069.5,15081.0,554624
2021-08-06,15095.5,15170.0,15047.5,15168.0,697234
2021-08-09,15125.25,15146.0,15003.5,15091.25,632672
2021-08-10,15044.5,15157.25,14994.75,15127.75,754586
2021-08-11,15019.5,15119.0,14963.0,15045.25,828334
2021-08-12,15078.5,15090.5,14941.0,15007.75,640693
2021-08-13,15125.75,15141.5,15055.25,15077.0,463515
2021-08-16,15134.0,15139.0,14917.0,15120.0,766071
2021-08-17,14997.5,15134.75,14897.0,15133.75,958229
2021-08-18,14849.25,15037.0,14806.5,14971.0,894716
2021-08-19,14928.0,14999.0,14711.0,14840.75,1144987
2021-08-20,15086.75,15100.0,14851.75,14943.0,720762
2021-08-23,15304.5,15338.0,15087.5,15092.25,661257
2021-08-24,15355.5,15384.0,15309.25,15327.5,540655
2021-08-25,15364.25,15397.0,15333.0,15361.25,579467
2021-08-26,15274.75,15368.5,15255.5,15367.0,781142
2021-08-27,15426.5,15443.75,15265.5,15286.5,674243
2021-08-30,15597.5,15617.75,15420.0,15431.75,559226
2021-08-31,15582.5,15677.25,15514.0,15603.75,733753
2021-09-01,15609.25,15698.0,15577.75,15601.25,633192
2021-09-02,15601.0,15682.25,15551.25,15609.0,682127
2021-09-03,15651.5,15677.5,15552.0,15599.25,653134
2021-09-07,15674.75,15708.75,15607.0,15653.75,772239
2021-09-08,15620.0,15691.0,15523.5,15671.0,862172
2021-09-09,15558.75,15676.5,15545.75,15610.0,803545
2021-09-10,15441.5,15667.5,15433.5,15561.25,440573
2021-09-13,15436.75,15565.0,15350.5,15449.75,322877
2021-09-14,15387.0,15530.75,15352.25,15452.75,226677
2021-09-15,15504.0,15522.0,15314.5,15395.5,158739
2021-09-16,15517.75,15542.0,15368.75,15510.5,124993
2021-09-17,15486.669921875,15541.5,15474.0,15505.5,860262
2021-09-20,15009.5,15338.0,14807.5,15285.0,1204698
2021-09-21,15024.0,15163.5,14963.75,14991.25,1001962
2021-09-22,15163.5,15227.0,14929.25,14992.25,884473
2021-09-23,15303.5,15346.75,15174.5,15177.75,678473
2021-09-24,15318.75,15334.0,15176.75,15298.75,660547
2021-09-27,15194.75,15399.5,15084.0,15318.75,793477
2021-09-28,14764.75,15192.25,14740.75,15172.5,1284649
2021-09-29,14739.75,14926.25,14711.0,14770.0,1269891
2021-09-30,14682.5,14884.0,14670.0,14762.0,1245570
2021-10-01,14761.75,14818.0,14537.0,14700.5,1375183
2021-10-04,14462.25,14835.75,14367.75,14781.0,1603467
2021-10-05,14655.25,14754.5,14410.0,14488.5,1003155
2021-10-06,14759.0,14770.0,14422.25,14661.75,1417740
2021-10-07,14881.25,15001.25,14765.0,14767.0,888336
2021-10-08,14808.25,14998.0,14791.0,14894.0,1069815
2021-10-11,14700.5,14896.75,14676.75,14810.0,927255
2021-10-12,14653.25,14783.25,14585.5,14688.25,1146991
2021-10-13,14764.25,14796.0,14590.25,14595.0,1066112
2021-10-14,15037.25,15071.5,14766.75,14770.0,721150
2021-10-15,15134.5,15145.0,15020.75,15064.5,666222
2021-10-18,15290.5,15300.0,15038.5,15146.25,681748
2021-10-19,15398.5,15428.5,15269.5,15290.25,678659
2021-10-20,15377.5,15446.75,15319.25,15410.5,686660
2021-10-21,15478.75,15483.75,15300.75,15358.25,659392
2021-10-22,15341.0,15463.75,15273.75,15385.5,952185
2021-10-25,15495.75,15545.75,15296.5,15325.5,660502
2021-10-26,15545.0,15701.0,15502.75,15543.5,913242
2021-10-27,15587.25,15717.25,15507.25,15523.25,836528
2021-10-28,15764.75,15777.75,15591.25,15596.0,771200
2021-10-29,15838.5,15869.0,15595.0,15677.0,830699
2021-11-01,15894.25,15914.75,15768.75,15875.0,684100
2021-11-02,15961.25,15980.25,15849.5,15891.25,773284
2021-11-03,16129.75,16146.0,15935.0,15958.5,808740
2021-11-04,16330.75,16378.5,16128.0,16130.0,932803
2021-11-05,16351.75,16448.5,16292.25,16335.5,1054835
2021-11-08,16327.75,16394.25,16265.0,16300.0,906232
2021-11-09,16212.75,16391.75,16160.0,16313.25,1213171
2021-11-10,15980.5,16243.0,15897.75,16202.25,1337125
2021-11-11,16022.75,16113.5,15976.0,15990.25,831362
2021-11-12,16192.75,16213.5,16001.75,16042.0,791656
2021-11-15,16187.75,16276.5,16082.75,16211.0,897251
2021-11-16,16300.75,16323.75,16142.5,16199.0,754890
2021-11-17,16311.5,16398.75,16269.75,16296.75,773029
2021-11-18,16481.25,16509.0,16303.75,16322.0,879355
2021-11-19,16575.0,16628.5,16490.0,16505.5,837901
2021-11-22,16382.0,16767.5,16364.75,16599.75,1074467
2021-11-23,16312.0,16418.75,16118.5,16399.75,1481693
2021-11-24,16366.0,16368.5,16102.0,16299.0,1087244
2021-11-26,16051.0,16435.75,15988.0,16361.0,1340409
2021-11-29,16390.75,16437.75,16037.0,16046.25,1132287
2021-11-30,16150.5,16456.5,16068.25,16418.75,1681807
2021-12-01,15869.75,16427.75,15826.5,16235.75,1468158
2021-12-02,15988.5,16066.5,15763.25,15890.5,1742231
2021-12-03,15717.75,16121.75,15538.0,16019.0,1502956
2021-12-06,15842.75,15897.0,15559.25,15703.75,1346723
2021-12-07,16318.0,16375.0,15825.0,15849.0,906098
2021-12-08,16392.25,16436.0,16251.5,16363.75,864094
2021-12-09,16148.75,16420.0,16120.25,16380.75,974796
2021-12-10,16329.75,16336.0,16127.5,16159.0,494613
2021-12-13,16082.0,16411.75,16064.0,16321.0,366672
2021-12-14,15924.75,16133.5,15738.75,16092.5,364646
2021-12-15,16288.0,16302.75,15744.5,15932.0,235546
2021-12-16,15870.5,16459.25,15800.25,16288.0,259704
2021-12-17,15717.3203125,15902.0,15668.5,15877.5,1524382
2021-12-20,15621.25,15851.75,15491.75,15810.0,1218074
2021-12-21,15980.0,15987.0,15605.25,15679.25,1003755
2021-12-22,16169.75,16183.25,15882.25,15980.25,830985
2021-12-23,16299.0,16355.75,16145.25,16181.5,589897
2021-12-27,16560.0,16580.75,16304.25,16304.25,559712
2021-12-28,16488.0,16658.5,16453.25,16569.25,784195
2021-12-29,16490.5,16564.0,16387.75,16518.25,652084
2021-12-30,16430.25,16567.5,16411.25,16487.5,560321
2021-12-31,16320.75,16464.0,16313.25,16430.25,551157
2022-01-03,16485.5,16507.75,16291.5,16355.0,871437
2022-01-04,16275.75,16564.0,16139.75,16496.5,969575
2022-01-05,15766.5,16270.0,15751.75,16265.75,1296059
2022-01-06,15759.0,15895.75,15598.5,15761.5,1484261
2022-01-07,15581.0,15853.25,15510.25,15800.75,1382039
2022-01-10,15608.0,15668.75,15152.5,15589.5,1884102
2022-01-11,15831.0,15840.0,15474.5,15616.75,1469915
2022-01-12,15887.25,16009.5,15762.5,15826.75,1460685
2022-01-13,15490.25,15979.25,15458.25,15901.5,1511351
2022-01-14,15595.75,15620.0,15312.25,15506.0,1657140
2022-01-18,15206.0,15653.75,15170.75,15616.75,1990559
2022-01-19,15033.5,15372.25,15011.0,15240.0,1902559
2022-01-20,14841.0,15340.5,14646.75,15042.0,1599087
2022-01-21,14426.5,14858.5,14408.25,14737.0,2368604
2022-01-24,14501.0,14579.75,13706.25,14409.75,3031466
2022-01-25,14140.75,14499.25,13890.0,14494.25,2482422
2022-01-26,14158.5,14642.25,13943.75,13945.0,2287939
2022-01-27,13986.75,14409.75,13845.25,14178.25,2134053
2022-01-28,14433.0,14442.5,13830.75,14142.0,2111995
2022-01-31,14905.0,14914.5,14353.5,14450.0,1476659
2022-02-01,14994.75,15138.0,14729.25,14865.75,1509628
2022-02-02,15114.5,15261.5,14825.25,15128.5,1472633
2022-02-03,14492.25,14870.0,14456.5,14857.0,1553167
2022-02-04,14685.5,14825.75,14363.25,14776.75,1791334
2022-02-07,14559.75,14806.5,14511.25,14674.5,1389444
2022-02-08,14734.5,14775.75,14467.75,14603.0,1274054
2022-02-09,15038.25,15068.0,14740.0,14744.75,1030974
2022-02-10,14701.0,15061.5,14622.0,15058.75,1812572
2022-02-11,14240.5,14766.75,14181.0,14700.0,1873037
2022-02-14,14253.0,14394.0,14030.75,14250.25,1798430
2022-02-15,14609.5,14615.0,14223.25,14250.25,1315850
2022-02-16,14600.0,14668.5,14381.0,14594.0,1242059
2022-02-17,14164.75,14619.75,14133.5,14593.25,1382785
2022-02-18,13996.0,14299.0,13906.0,14156.0,1725909
2022-02-22,13862.75,14157.0,13592.25,13953.25,2757278
2022-02-23,13507.5,14069.0,13471.25,13925.5,1810490
2022-02-24,13966.5,13983.5,13025.75,13484.75,3078445
2022-02-25,14180.5,14198.0,13759.25,13911.0,1863502
2022-02-28,14228.0,14292.5,13691.0,14005.0,1957726
2022-03-01,14005.5,14327.5,13900.0,14218.0,1745316
2022-03-02,14239.25,14293.25,13912.0,14026.5,1451574
2022-03-03,14030.5,14391.25,13955.0,14195.25,1229518
2022-03-04,13839.75,14086.0,13733.5,14065.25,1549904
2022-03-07,13320.75,13879.75,13265.0,13778.5,1595359
2022-03-08,13267.0,13666.25,13105.25,13282.5,2215437
2022-03-09,13734.75,13822.5,13192.0,13194.25,1383839
2022-03-10,13586.0,13780.0,13396.25,13774.25,1389845
2022-03-11,13292.0,13861.5,13282.0,13575.25,711671
2022-03-14,13045.5,13446.5,13013.0,13330.75,523866
2022-03-15,13451.75,13489.0,12943.0,13082.0,445441
2022-03-16,13953.0,14031.75,13391.75,13443.5,360787
2022-03-17,14111.75,14136.0,13822.25,14000.0,223431
2022-03-18,14095.3095703125,14095.3095703125,13971.0,14052.75,1050588
2022-03-21,14370.5,14466.75,14183.75,14404.5,1190981
2022-03-22,14654.0,14692.0,14292.5,14389.0,1071514
2022-03-23,14447.0,14682.75,14441.5,14652.75,1190069
2022-03-24,14763.75,14770.0,14433.25,14463.5,1090348
2022-03-25,14755.75,14841.25,14572.5,14763.0,1143416
2022-03-28,14985.25,14996.5,14658.75,14755.25,1060897
2022-03-29,15237.75,15269.0,14956.25,14982.25,1117358
2022-03-30,15071.5,15262.5,15012.0,15220.0,1006324
2022-03-31,14868.75,15181.0,14855.5,15100.0,1053354
2022-04-01,14863.75,14959.25,14725.5,14921.5,1054828
2022-04-04,15164.25,15174.0,14802.0,14847.5,767180
2022-04-05,14828.0,15199.25,14780.0,15160.0,1000862
2022-04-06,14505.25,14864.0,14395.5,14860.75,1454298
2022-04-07,14536.0,14634.0,14318.25,14492.0,1297426
2022-04-08,14327.0,14642.5,14310.5,14534.5,1156905
2022-04-11,14000.0,14379.75,13984.5,14334.0,1105421
2022-04-12,13945.0,14284.0,13880.0,14004.5,1369593
2022-04-13,14221.5,14266.75,13921.5,13954.0,1082174
2022-04-14,13893.75,14296.0,13876.0,14210.5,1043012
2022-04-18,13907.75,14002.25,13729.25,13894.0,1053774
2022-04-19,14217.25,14240.75,13828.0,13960.75,1086225
2022-04-20,14004.75,14298.0,13958.25,14099.0,1233171
2022-04-21,13728.25,14283.0,13667.25,14070.25,1370973
2022-04-22,13353.5,13779.0,13295.75,13719.0,1565096
2022-04-25,13535.75,13550.0,13183.75,13323.5,1845141
2022-04-26,13016.0,13584.5,12803.0,13528.0,1582094
2022-04-27,13009.0,13255.0,12860.0,12861.75,1937454
2022-04-28,13454.75,13542.25,13033.5,13188.0,1676647
2022-04-29,12852.0,13433.5,12831.75,13250.0,1622144
2022-05-02,13073.0,13084.5,12709.5,12892.5,1850584
2022-05-03,13087.5,13184.0,12968.0,13055.5,1451239
2022-05-04,13531.25,13555.25,12882.0,13120.25,1397525
2022-05-05,12858.0,13547.75,12704.0,13496.75,1852147
2022-05-06,12695.75,12929.25,12519.25,12890.0,2004808
2022-05-09,12193.75,12636.75,12131.5,12606.5,1804845
2022-05-10,12349.0,12547.25,12101.75,12205.0,2231616
2022-05-11,11969.75,12553.75,11938.5,12330.5,2069862
2022-05-12,11947.25,12132.75,11689.25,12003.25,2112357
2022-05-13,12382.75,12432.0,11890.0,11890.25,1446233
2022-05-16,12244.75,12499.0,12189.75,12410.0,1681669
2022-05-17,12560.25,12578.75,12230.0,12238.0,1495970
2022-05-18,11935.5,12593.5,11863.25,12574.25,1648600
2022-05-19,11878.25,12077.0,11704.25,11904.25,2079957
2022-05-20,11840.75,12096.5,11491.25,11899.25,1855848
2022-05-23,12035.25,12075.5,11783.75,11858.5,1738796
2022-05-24,11771.0,11936.0,11576.25,11934.0,1816566
2022-05-25,11942.25,12033.25,11671.0,11810.5,1744754
2022-05-26,12279.25,12343.5,11848.5,11882.25,1323682
2022-05-27,12677.75,12723.75,12222.0,12251.75,1175989
2022-05-31,12646.5,12882.5,12480.0,12705.5,2010540
2022-06-01,12551.0,12823.25,12454.75,12646.5,1479482
2022-06-02,12893.75,12903.75,12442.25,12549.25,1198080
2022-06-03,12551.0,12945.0,12503.0,12894.5,1336763
2022-06-06,12605.0,12810.5,12527.0,12548.0,1110459
2022-06-07,12711.5,12740.5,12412.0,12604.75,1089787
2022-06-08,12615.75,12783.5,12579.0,12683.75,1211026
2022-06-09,12275.0,12726.0,12255.5,12617.75,1426720
2022-06-10,11840.0,12339.5,11822.75,12298.25,1002808
2022-06-13,11296.5,11803.75,11254.5,11803.75,999074
2022-06-14,11314.25,11505.25,11204.75,11333.5,776935
2022-06-15,11593.75,11759.25,11325.5,11334.0,452807
2022-06-16,11124.75,11737.75,11037.0,11605.75,436241
2022-06-17,11130.3896484375,11288.75,11124.0,11173.0,1607784
2022-06-21,11577.25,11678.5,11274.0,11331.25,1578311
2022-06-22,11565.75,11746.5,11320.5,11579.0,1473135
2022-06-23,11737.5,11767.25,11460.5,11543.5,1532281
2022-06-24,12140.5,12149.0,11684.25,11690.0,1201185
2022-06-27,12040.5,12262.75,11994.25,12140.0,1523795
2022-06-28,11674.25,12174.25,11661.5,12075.0,1556924
2022-06-29,11691.0,11749.0,11564.0,11680.75,1445356
2022-06-30,11529.5,11697.0,11350.75,11695.0,1674013
2022-07-01,11611.25,11629.75,11381.75,11511.0,1526524
2022-07-05,11808.5,11817.0,11388.75,11613.0,1994819
2022-07-06,11880.25,11974.0,11728.25,11813.75,1692968
2022-07-07,12138.5,12168.75,11837.25,11903.5,1114091
2022-07-08,12152.0,12211.0,11952.75,12115.75,1346427
2022-07-11,11884.25,12155.0,11853.0,12148.75,1209453
2022-07-12,11779.0,12025.5,11712.0,11900.0,1363711
2022-07-13,11762.25,11998.0,11478.0,11779.5,1660301
2022-07-14,11797.5,11834.75,11511.0,11730.5,1395399
2022-07-15,12007.5,12021.75,11741.0,11808.0,1240021
2022-07-18,11907.0,12186.75,11857.75,12040.75,1130484
2022-07-19,12274.0,12328.75,11889.5,11911.5,1131634
2022-07-20,12465.25,12517.5,12236.0,12333.25,1275622
2022-07-21,12640.0,12655.5,12373.5,12431.25,1295236
2022-07-22,12423.5,12697.0,12344.5,12560.0,1286035
2022-07-25,12354.5,12498.75,12266.5,12440.0,1142603
2022-07-26,12112.5,12334.0,12070.0,12318.5,1076778
2022-07-27,12619.0,12690.0,12190.25,12192.75,1302374
2022-07-28,12737.5,12948.0,12449.25,12582.75,1382658
2022-07-29,12971.5,13012.5,12744.25,12923.75,1265494
2022-08-01,12962.5,13108.5,12851.25,12980.0,1300240
2022-08-02,12924.5,13097.0,12816.25,12975.25,1441063
2022-08-03,13271.5,13310.5,12867.25,12921.5,1211240
2022-08-04,13327.0,13356.0,13184.5,13248.0,1246593
2022-08-05,13228.75,13385.0,13085.5,13322.0,1353890
2022-08-08,13183.25,13419.5,13120.5,13226.0,1377657
2022-08-09,13031.5,13233.5,12963.25,13210.75,1210607
2022-08-10,13392.0,13408.0,12981.75,13048.5,1171305
2022-08-11,13311.25,13575.75,13284.75,13380.25,1302125
2022-08-12,13577.75,13583.0,13312.25,13347.5,1005828
2022-08-15,13681.25,13705.75,13495.75,13572.0,905232
2022-08-16,13658.25,13740.5,13522.75,13673.5,1042281
2022-08-17,13493.25,13673.25,13406.25,13663.0,1233602
2022-08-18,13523.25,13575.5,13411.25,13502.5,1088505
2022-08-19,13268.5,13535.0,13227.0,13534.75,1066297
2022-08-22,12909.75,13229.0,12875.5,13227.5,1124261
2022-08-23,12896.5,13019.0,12823.5,12935.5,1233531
2022-08-24,12929.75,13012.0,12825.75,12890.5,1005492
2022-08-25,13156.0,13161.5,12925.0,12945.25,1153812
2022-08-26,12620.5,13220.0,12555.25,13155.5,1388520
2022-08-29,12492.75,12610.0,12401.5,12484.25,1519231
2022-08-30,12358.75,12659.0,12247.5,12502.0,1780281
2022-08-31,12285.25,12513.0,12276.25,12360.5,1435639
2022-09-01,12292.25,12300.0,12018.25,12290.0,1578434
2022-09-02,12104.25,12462.0,12040.5,12300.0,1594950
